Country,Date,Deaths
Slovakia,2021W28,5.0
Slovenia,2021W28,2.0
Solomon Islands,2021W28,0.0
Somalia,2021W28,6.0
South Africa,2021W28,2538.0
South Sudan,2021W28,0.0
Spain,2021W28,93.0
Sri Lanka,2021W28,266.0
Sudan,2021W28,16.0
Summer Olympics 2020,2021W28,0.0
Suriname,2021W28,32.0
Sweden,2021W28,6.0
Switzerland,2021W28,4.0
Syria,2021W28,8.0
Taiwan*,2021W28,28.0
Tajikistan,2021W28,8.0
Tanzania,2021W28,0.0
Thailand,2021W28,615.0
Timor-Leste,2021W28,1.0
Togo,2021W28,4.0
Tonga,2021W28,0.0
Trinidad and Tobago,2021W28,55.0
Tunisia,2021W28,1110.0
Turkey,2021W28,296.0
Tuvalu,2021W28,0.0
US,2021W28,1910.0
Uganda,2021W28,234.0
Ukraine,2021W28,202.0
United Arab Emirates,2021W28,36.0
United Kingdom,2021W28,345.0
Uruguay,2021W28,72.0
Uzbekistan,2021W28,26.0
Vanuatu,2021W28,0.0
Venezuela,2021W28,84.0
Vietnam,2021W28,113.0
West Bank and Gaza,2021W28,7.0
Winter Olympics 2022,2021W28,0.0
Yemen,2021W28,2.0
Zambia,2021W28,277.0
Zimbabwe,2021W28,462.0
Afghanistan,2021W29,295.0
Albania,2021W29,0.0
Algeria,2021W29,120.0
Andorra,2021W29,0.0
Angola,2021W29,28.0
Antarctica,2021W29,0.0
Antigua and Barbuda,2021W29,1.0
Argentina,2021W29,2150.0
Armenia,2021W29,25.0
Austria,2021W29,11.0
Azerbaijan,2021W29,11.0
Bahamas,2021W29,1.0
Bahrain,2021W29,2.0
Bangladesh,2021W29,1377.0
Barbados,2021W29,0.0
Belarus,2021W29,69.0
Belgium,2021W29,11.0
Belize,2021W29,0.0
Benin,2021W29,0.0
Bhutan,2021W29,0.0
Bolivia,2021W29,194.0
Bosnia and Herzegovina,2021W29,9.0
Botswana,2021W29,101.0
Brazil,2021W29,7731.0
Brunei,2021W29,0.0
Bulgaria,2021W29,24.0
Burkina Faso,2021W29,0.0
Burma,2021W29,1987.0
Burundi,2021W29,0.0
Cabo Verde,2021W29,2.0
Cambodia,2021W29,178.0
Cameroon,2021W29,4.0
Central African Republic,2021W29,0.0
Chad,2021W29,0.0
Chile,2021W29,555.0
Colombia,2021W29,2707.0
Comoros,2021W29,0.0
Congo (Brazzaville),2021W29,4.0
Congo (Kinshasa),2021W29,37.0
Costa Rica,2021W29,67.0
Cote d'Ivoire,2021W29,4.0
Croatia,2021W29,9.0
Cuba,2021W29,428.0
Cyprus,2021W29,14.0
Czechia,2021W29,21.0
Denmark,2021W29,0.0
Diamond Princess,2021W29,0.0
Djibouti,2021W29,0.0
Dominica,2021W29,0.0
Dominican Republic,2021W29,22.0
Ecuador,2021W29,8864.0
Egypt,2021W29,42.0
El Salvador,2021W29,63.0
Equatorial Guinea,2021W29,0.0
Eritrea,2021W29,3.0
Estonia,2021W29,0.0
Eswatini,2021W29,44.0
Ethiopia,2021W29,13.0
Fiji,2021W29,92.0
Finland,2021W29,4.0
France,2021W29,125.0
Gabon,2021W29,1.0
Gambia,2021W29,20.0
Georgia,2021W29,127.0
Germany,2021W29,155.0
Ghana,2021W29,9.0
Greece,2021W29,50.0
Grenada,2021W29,0.0
Guatemala,2021W29,195.0
Guinea,2021W29,12.0
Guinea-Bissau,2021W29,2.0
Guyana,2021W29,14.0
Haiti,2021W29,19.0
Holy See,2021W29,0.0
Honduras,2021W29,167.0
Hungary,2021W29,5.0
Iceland,2021W29,0.0
India,2021W29,6942.0
Indonesia,2021W29,9524.0
Iran,2021W29,1566.0
Iraq,2021W29,443.0
Ireland,2021W29,8.0
Israel,2021W29,12.0
Italy,2021W29,78.0
Jamaica,2021W29,15.0
Japan,2021W29,78.0
Jordan,2021W29,61.0
Kazakhstan,2021W29,365.0
Kenya,2021W29,89.0
Kiribati,2021W29,0.0
"Korea, North",2021W29,0.0
"Korea, South",2021W29,16.0
Kosovo,2021W29,1.0
Kuwait,2021W29,68.0
Kyrgyzstan,2021W29,73.0
Laos,2021W29,1.0
Latvia,2021W29,7.0
Lebanon,2021W29,7.0
Lesotho,2021W29,18.0
Liberia,2021W29,0.0
Libya,2021W29,91.0
Liechtenstein,2021W29,0.0
Lithuania,2021W29,2.0
Luxembourg,2021W29,1.0
MS Zaandam,2021W29,0.0
Madagascar,2021W29,3.0
Malawi,2021W29,133.0
Malaysia,2021W29,1036.0
Maldives,2021W29,3.0
Mali,2021W29,0.0
Malta,2021W29,1.0
Marshall Islands,2021W29,0.0
Mauritania,2021W29,20.0
Mauritius,2021W29,0.0
Mexico,2021W29,2076.0
Micronesia,2021W29,0.0
Moldova,2021W29,18.0
Monaco,2021W29,0.0
Mongolia,2021W29,50.0
Montenegro,2021W29,1.0
Morocco,2021W29,125.0
Mozambique,2021W29,158.0
Namibia,2021W29,293.0
Nauru,2021W29,0.0
Nepal,2021W29,168.0
Netherlands,2021W29,21.0
New Zealand,2021W29,0.0
Nicaragua,2021W29,1.0
Niger,2021W29,1.0
Nigeria,2021W29,6.0
North Macedonia,2021W29,2.0
Norway,2021W29,3.0
Oman,2021W29,0.0
Pakistan,2021W29,235.0
Palau,2021W29,0.0
Panama,2021W29,53.0
Papua New Guinea,2021W29,13.0
Paraguay,2021W29,363.0
Peru,2021W29,748.0
Philippines,2021W29,533.0
Poland,2021W29,29.0
Portugal,2021W29,85.0
Qatar,2021W29,1.0
Romania,2021W29,15.0
Russia,2021W29,5361.0
Rwanda,2021W29,89.0
Saint Kitts and Nevis,2021W29,0.0
Saint Lucia,2021W29,1.0
Saint Vincent and the Grenadines,2021W29,0.0
Samoa,2021W29,0.0
San Marino,2021W29,0.0
Sao Tome and Principe,2021W29,0.0
Saudi Arabia,2021W29,92.0
Senegal,2021W29,55.0
Serbia,2021W29,23.0
Seychelles,2021W29,4.0
Sierra Leone,2021W29,3.0
Singapore,2021W29,1.0
Slovakia,2021W29,10.0
Slovenia,2021W29,2.0
Solomon Islands,2021W29,0.0
Somalia,2021W29,8.0
South Africa,2021W29,2812.0
South Sudan,2021W29,0.0
Spain,2021W29,125.0
Sri Lanka,2021W29,321.0
Sudan,2021W29,0.0
Summer Olympics 2020,2021W29,0.0
Suriname,2021W29,21.0
Sweden,2021W29,5.0
Switzerland,2021W29,3.0
Syria,2021W29,1.0
Taiwan*,2021W29,22.0
Tajikistan,2021W29,6.0
Tanzania,2021W29,0.0
Thailand,2021W29,690.0
Timor-Leste,2021W29,0.0
Togo,2021W29,6.0
Tonga,2021W29,0.0
Trinidad and Tobago,2021W29,42.0
Tunisia,2021W29,1015.0
Turkey,2021W29,391.0
Tuvalu,2021W29,0.0
US,2021W29,1921.0
Uganda,2021W29,202.0
Ukraine,2021W29,196.0
United Arab Emirates,2021W29,20.0
United Kingdom,2021W29,528.0
Uruguay,2021W29,48.0
Uzbekistan,2021W29,33.0
Vanuatu,2021W29,0.0
Venezuela,2021W29,113.0
Vietnam,2021W29,145.0
West Bank and Gaza,2021W29,9.0
Winter Olympics 2022,2021W29,0.0
Yemen,2021W29,5.0
Zambia,2021W29,198.0
Zimbabwe,2021W29,462.0
Afghanistan,2021W30,315.0
Albania,2021W30,1.0
Algeria,2021W30,212.0
Andorra,2021W30,1.0
Angola,2021W30,29.0
Antarctica,2021W30,0.0
Antigua and Barbuda,2021W30,0.0
Argentina,2021W30,2137.0
Armenia,2021W30,30.0
Austria,2021W30,14.0
Azerbaijan,2021W30,21.0
Bahamas,2021W30,13.0
Bahrain,2021W30,2.0
Bangladesh,2021W30,1639.0
Barbados,2021W30,0.0
Belarus,2021W30,69.0
Belgium,2021W30,21.0
Belize,2021W30,5.0
Benin,2021W30,1.0
Bhutan,2021W30,0.0
Bolivia,2021W30,184.0
Bosnia and Herzegovina,2021W30,12.0
Botswana,2021W30,194.0
Brazil,2021W30,6941.0
Brunei,2021W30,0.0
Bulgaria,2021W30,20.0
Burkina Faso,2021W30,0.0
Burma,2021W30,2578.0
Burundi,2021W30,1.0
Cabo Verde,2021W30,1.0
Cambodia,2021W30,143.0
Cameroon,2021W30,0.0
Central African Republic,2021W30,0.0
Chad,2021W30,0.0
Chile,2021W30,490.0
Colombia,2021W30,2185.0
Comoros,2021W30,0.0
Congo (Brazzaville),2021W30,2.0
Congo (Kinshasa),2021W30,17.0
Costa Rica,2021W30,89.0
Cote d'Ivoire,2021W30,5.0
Croatia,2021W30,14.0
Cuba,2021W30,487.0
Cyprus,2021W30,21.0
Czechia,2021W30,16.0
Denmark,2021W30,7.0
Diamond Princess,2021W30,0.0
Djibouti,2021W30,1.0
Dominica,2021W30,0.0
Dominican Republic,2021W30,26.0
Ecuador,2021W30,834.0
Egypt,2021W30,43.0
El Salvador,2021W30,82.0
Equatorial Guinea,2021W30,0.0
Eritrea,2021W30,2.0
Estonia,2021W30,1.0
Eswatini,2021W30,40.0
Ethiopia,2021W30,18.0
Fiji,2021W30,61.0
Finland,2021W30,10.0
France,2021W30,229.0
Gabon,2021W30,1.0
Gambia,2021W30,4.0
Georgia,2021W30,155.0
Germany,2021W30,145.0
Ghana,2021W30,4.0
Greece,2021W30,75.0
Grenada,2021W30,0.0
Guatemala,2021W30,246.0
Guinea,2021W30,22.0
Guinea-Bissau,2021W30,2.0
Guyana,2021W30,18.0
Haiti,2021W30,18.0
Holy See,2021W30,0.0
Honduras,2021W30,240.0
Hungary,2021W30,6.0
Iceland,2021W30,0.0
India,2021W30,3800.0
Indonesia,2021W30,12106.0
Iran,2021W30,2098.0
Iraq,2021W30,425.0
Ireland,2021W30,9.0
Israel,2021W30,15.0
Italy,2021W30,121.0
Jamaica,2021W30,22.0
Japan,2021W30,69.0
Jordan,2021W30,84.0
Kazakhstan,2021W30,539.0
Kenya,2021W30,82.0
Kiribati,2021W30,0.0
"Korea, North",2021W30,0.0
"Korea, South",2021W30,25.0
Kosovo,2021W30,0.0
Kuwait,2021W30,41.0
Kyrgyzstan,2021W30,87.0
Laos,2021W30,2.0
Latvia,2021W30,6.0
Lebanon,2021W30,15.0
Lesotho,2021W30,17.0
Liberia,2021W30,0.0
Libya,2021W30,165.0
Liechtenstein,2021W30,0.0
Lithuania,2021W30,4.0
Luxembourg,2021W30,1.0
MS Zaandam,2021W30,0.0
Madagascar,2021W30,4.0
Malawi,2021W30,177.0
Malaysia,2021W30,1122.0
Maldives,2021W30,2.0
Mali,2021W30,2.0
Malta,2021W30,2.0
Marshall Islands,2021W30,0.0
Mauritania,2021W30,34.0
Mauritius,2021W30,1.0
Mexico,2021W30,2590.0
Micronesia,2021W30,0.0
Moldova,2021W30,13.0
Monaco,2021W30,0.0
Mongolia,2021W30,38.0
Montenegro,2021W30,6.0
Morocco,2021W30,226.0
Mozambique,2021W30,177.0
Namibia,2021W30,284.0
Nauru,2021W30,0.0
Nepal,2021W30,162.0
Netherlands,2021W30,31.0
New Zealand,2021W30,0.0
Nicaragua,2021W30,1.0
Niger,2021W30,0.0
Nigeria,2021W30,17.0
North Macedonia,2021W30,4.0
Norway,2021W30,0.0
Oman,2021W30,316.0
Pakistan,2021W30,406.0
Palau,2021W30,0.0
Panama,2021W30,73.0
Papua New Guinea,2021W30,0.0
Paraguay,2021W30,388.0
Peru,2021W30,558.0
Philippines,2021W30,758.0
Poland,2021W30,20.0
Portugal,2021W30,77.0
Qatar,2021W30,1.0
Romania,2021W30,14.0
Russia,2021W30,5369.0
Rwanda,2021W30,81.0
Saint Kitts and Nevis,2021W30,0.0
Saint Lucia,2021W30,1.0
Saint Vincent and the Grenadines,2021W30,0.0
Samoa,2021W30,0.0
San Marino,2021W30,0.0
Sao Tome and Principe,2021W30,0.0
Saudi Arabia,2021W30,82.0
Senegal,2021W30,84.0
Serbia,2021W30,11.0
Seychelles,2021W30,0.0
Sierra Leone,2021W30,2.0
Singapore,2021W30,0.0
Slovakia,2021W30,6.0
Slovenia,2021W30,2.0
Solomon Islands,2021W30,0.0
Somalia,2021W30,22.0
South Africa,2021W30,2525.0
South Sudan,2021W30,2.0
Spain,2021W30,265.0
Sri Lanka,2021W30,382.0
Sudan,2021W30,0.0
Summer Olympics 2020,2021W30,0.0
Suriname,2021W30,21.0
Sweden,2021W30,5.0
Switzerland,2021W30,12.0
Syria,2021W30,9.0
Taiwan*,2021W30,1.0
Tajikistan,2021W30,5.0
Tanzania,2021W30,0.0
Thailand,2021W30,927.0
Timor-Leste,2021W30,0.0
Togo,2021W30,9.0
Tonga,2021W30,0.0
Trinidad and Tobago,2021W30,38.0
Tunisia,2021W30,1317.0
Turkey,2021W30,453.0
Tuvalu,2021W30,0.0
US,2021W30,2572.0
Uganda,2021W30,164.0
Ukraine,2021W30,209.0
United Arab Emirates,2021W30,33.0
United Kingdom,2021W30,598.0
Uruguay,2021W30,37.0
Uzbekistan,2021W30,48.0
Vanuatu,2021W30,0.0
Venezuela,2021W30,116.0
Vietnam,2021W30,936.0
West Bank and Gaza,2021W30,7.0
Winter Olympics 2022,2021W30,0.0
Yemen,2021W30,2.0
Zambia,2021W30,139.0
Zimbabwe,2021W30,482.0
Afghanistan,2021W31,189.0
Albania,2021W31,2.0
Algeria,2021W31,266.0
Andorra,2021W31,0.0
Angola,2021W31,33.0
Antarctica,2021W31,0.0
Antigua and Barbuda,2021W31,0.0
Argentina,2021W31,1581.0
Armenia,2021W31,27.0
Austria,2021W31,23.0
Azerbaijan,2021W31,33.0
Bahamas,2021W31,8.0
Bahrain,2021W31,0.0
Bangladesh,2021W31,1726.0
Barbados,2021W31,0.0
Belarus,2021W31,69.0
Belgium,2021W31,27.0
Belize,2021W31,2.0
Benin,2021W31,2.0
Bhutan,2021W31,0.0
Bolivia,2021W31,138.0
Bosnia and Herzegovina,2021W31,4.0
Botswana,2021W31,135.0
Brazil,2021W31,6352.0
Brunei,2021W31,0.0
Bulgaria,2021W31,39.0
Burkina Faso,2021W31,0.0
Burma,2021W31,2192.0
Burundi,2021W31,29.0
Cabo Verde,2021W31,0.0
Cambodia,2021W31,140.0
Cameroon,2021W31,0.0
Central African Republic,2021W31,0.0
Chad,2021W31,0.0
Chile,2021W31,503.0
Colombia,2021W31,1554.0
Comoros,2021W31,0.0
Congo (Brazzaville),2021W31,0.0
Congo (Kinshasa),2021W31,10.0
Costa Rica,2021W31,94.0
Cote d'Ivoire,2021W31,12.0
Croatia,2021W31,12.0
Cuba,2021W31,597.0
Cyprus,2021W31,19.0
Czechia,2021W31,5.0
Denmark,2021W31,3.0
Diamond Princess,2021W31,0.0
Djibouti,2021W31,0.0
Dominica,2021W31,0.0
Dominican Republic,2021W31,11.0
Ecuador,2021W31,157.0
Egypt,2021W31,42.0
El Salvador,2021W31,74.0
Equatorial Guinea,2021W31,0.0
Eritrea,2021W31,0.0
Estonia,2021W31,5.0
Eswatini,2021W31,57.0
Ethiopia,2021W31,36.0
Fiji,2021W31,58.0
Finland,2021W31,14.0
France,2021W31,253.0
Gabon,2021W31,1.0
Gambia,2021W31,30.0
Georgia,2021W31,234.0
Germany,2021W31,117.0
Ghana,2021W31,36.0
Greece,2021W31,93.0
Grenada,2021W31,0.0
Guatemala,2021W31,375.0
Guinea,2021W31,37.0
Guinea-Bissau,2021W31,3.0
Guyana,2021W31,15.0
Haiti,2021W31,13.0
Holy See,2021W31,0.0
Honduras,2021W31,286.0
Hungary,2021W31,7.0
Iceland,2021W31,0.0
India,2021W31,3511.0
Indonesia,2021W31,11479.0
Iran,2021W31,2843.0
Iraq,2021W31,489.0
Ireland,2021W31,9.0
Israel,2021W31,62.0
Italy,2021W31,146.0
Jamaica,2021W31,28.0
Japan,2021W31,82.0
Jordan,2021W31,84.0
Kazakhstan,2021W31,832.0
Kenya,2021W31,186.0
Kiribati,2021W31,0.0
"Korea, North",2021W31,0.0
"Korea, South",2021W31,23.0
Kosovo,2021W31,2.0
Kuwait,2021W31,46.0
Kyrgyzstan,2021W31,64.0
Laos,2021W31,0.0
Latvia,2021W31,3.0
Lebanon,2021W31,32.0
Lesotho,2021W31,3.0
Liberia,2021W31,72.0
Libya,2021W31,180.0
Liechtenstein,2021W31,0.0
Lithuania,2021W31,10.0
Luxembourg,2021W31,2.0
MS Zaandam,2021W31,0.0
Madagascar,2021W31,0.0
Malawi,2021W31,170.0
Malaysia,2021W31,1365.0
Maldives,2021W31,1.0
Mali,2021W31,2.0
Malta,2021W31,1.0
Marshall Islands,2021W31,0.0
Mauritania,2021W31,37.0
Mauritius,2021W31,0.0
Mexico,2021W31,3342.0
Micronesia,2021W31,0.0
Moldova,2021W31,24.0
Monaco,2021W31,0.0
Mongolia,2021W31,33.0
Montenegro,2021W31,5.0
Morocco,2021W31,470.0
Mozambique,2021W31,166.0
Namibia,2021W31,138.0
Nauru,2021W31,0.0
Nepal,2021W31,181.0
Netherlands,2021W31,40.0
New Zealand,2021W31,0.0
Nicaragua,2021W31,1.0
Niger,2021W31,1.0
Nigeria,2021W31,36.0
North Macedonia,2021W31,10.0
Norway,2021W31,5.0
Oman,2021W31,92.0
Pakistan,2021W31,443.0
Palau,2021W31,0.0
Panama,2021W31,71.0
Papua New Guinea,2021W31,0.0
Paraguay,2021W31,287.0
Peru,2021W31,520.0
Philippines,2021W31,946.0
Poland,2021W31,24.0
Portugal,2021W31,96.0
Qatar,2021W31,0.0
Romania,2021W31,32.0
Russia,2021W31,5391.0
Rwanda,2021W31,73.0
Saint Kitts and Nevis,2021W31,0.0
Saint Lucia,2021W31,1.0
Saint Vincent and the Grenadines,2021W31,0.0
Samoa,2021W31,0.0
San Marino,2021W31,0.0
Sao Tome and Principe,2021W31,0.0
Saudi Arabia,2021W31,74.0
Senegal,2021W31,114.0
Serbia,2021W31,21.0
Seychelles,2021W31,12.0
Sierra Leone,2021W31,0.0
Singapore,2021W31,5.0
Slovakia,2021W31,1.0
Slovenia,2021W31,2.0
Solomon Islands,2021W31,0.0
Somalia,2021W31,36.0
South Africa,2021W31,2610.0
South Sudan,2021W31,1.0
Spain,2021W31,520.0
Sri Lanka,2021W31,581.0
Sudan,2021W31,0.0
Summer Olympics 2020,2021W31,0.0
Suriname,2021W31,13.0
Sweden,2021W31,2.0
Switzerland,2021W31,4.0
Syria,2021W31,5.0
Taiwan*,2021W31,19.0
Tajikistan,2021W31,1.0
Tanzania,2021W31,0.0
Thailand,2021W31,1209.0
Timor-Leste,2021W31,0.0
Togo,2021W31,5.0
Tonga,2021W31,0.0
Trinidad and Tobago,2021W31,59.0
Tunisia,2021W31,1123.0
Turkey,2021W31,756.0
Tuvalu,2021W31,0.0
US,2021W31,3671.0
Uganda,2021W31,95.0
Ukraine,2021W31,280.0
United Arab Emirates,2021W31,22.0
United Kingdom,2021W31,666.0
Uruguay,2021W31,22.0
Uzbekistan,2021W31,49.0
Vanuatu,2021W31,0.0
Venezuela,2021W31,103.0
Vietnam,2021W31,1944.0
West Bank and Gaza,2021W31,8.0
Winter Olympics 2022,2021W31,0.0
Yemen,2021W31,9.0
Zambia,2021W31,85.0
Zimbabwe,2021W31,294.0
Afghanistan,2021W32,113.0
Albania,2021W32,4.0
Algeria,2021W32,246.0
Andorra,2021W32,1.0
Angola,2021W32,42.0
Antarctica,2021W32,0.0
Antigua and Barbuda,2021W32,0.0
Argentina,2021W32,1634.0
Armenia,2021W32,44.0
Austria,2021W32,13.0
Azerbaijan,2021W32,82.0
Bahamas,2021W32,16.0
Bahrain,2021W32,0.0
Bangladesh,2021W32,1577.0
Barbados,2021W32,0.0
Belarus,2021W32,70.0
Belgium,2021W32,19.0
Belize,2021W32,5.0
Benin,2021W32,3.0
Bhutan,2021W32,1.0
Bolivia,2021W32,193.0
Bosnia and Herzegovina,2021W32,10.0
Botswana,2021W32,269.0
Brazil,2021W32,6030.0
Brunei,2021W32,0.0
Bulgaria,2021W32,87.0
Burkina Faso,2021W32,1.0
Burma,2021W32,1552.0
Burundi,2021W32,0.0
Cabo Verde,2021W32,1.0
Cambodia,2021W32,129.0
Cameroon,2021W32,4.0
Central African Republic,2021W32,1.0
Chad,2021W32,0.0
Chile,2021W32,380.0
Colombia,2021W32,1079.0
Comoros,2021W32,0.0
Congo (Brazzaville),2021W32,1.0
Congo (Kinshasa),2021W32,2.0
Costa Rica,2021W32,87.0
Cote d'Ivoire,2021W32,18.0
Croatia,2021W32,11.0
Cuba,2021W32,570.0
Cyprus,2021W32,22.0
Czechia,2021W32,10.0
Denmark,2021W32,7.0
Diamond Princess,2021W32,0.0
Djibouti,2021W32,0.0
Dominica,2021W32,0.0
Dominican Republic,2021W32,2.0
Ecuador,2021W32,166.0
Egypt,2021W32,49.0
El Salvador,2021W32,78.0
Equatorial Guinea,2021W32,0.0
Eritrea,2021W32,2.0
Estonia,2021W32,2.0
Eswatini,2021W32,80.0
Ethiopia,2021W32,50.0
Fiji,2021W32,72.0
Finland,2021W32,10.0
France,2021W32,398.0
Gabon,2021W32,0.0
Gambia,2021W32,9.0
Georgia,2021W32,317.0
Germany,2021W32,99.0
Ghana,2021W32,54.0
Greece,2021W32,148.0
Grenada,2021W32,0.0
Guatemala,2021W32,371.0
Guinea,2021W32,22.0
Guinea-Bissau,2021W32,11.0
Guyana,2021W32,17.0
Haiti,2021W32,7.0
Holy See,2021W32,0.0
Honduras,2021W32,253.0
Hungary,2021W32,5.0
Iceland,2021W32,0.0
India,2021W32,3363.0
Indonesia,2021W32,10768.0
Iran,2021W32,3735.0
Iraq,2021W32,460.0
Ireland,2021W32,15.0
Israel,2021W32,87.0
Italy,2021W32,204.0
Jamaica,2021W32,67.0
Japan,2021W32,127.0
Jordan,2021W32,87.0
Kazakhstan,2021W32,882.0
Kenya,2021W32,202.0
Kiribati,2021W32,0.0
"Korea, North",2021W32,0.0
"Korea, South",2021W32,35.0
Kosovo,2021W32,9.0
Kuwait,2021W32,20.0
Kyrgyzstan,2021W32,50.0
Laos,2021W32,2.0
Latvia,2021W32,2.0
Lebanon,2021W32,34.0
Lesotho,2021W32,20.0
Liberia,2021W32,1.0
Libya,2021W32,180.0
Liechtenstein,2021W32,0.0
Lithuania,2021W32,23.0
Luxembourg,2021W32,4.0
MS Zaandam,2021W32,0.0
Madagascar,2021W32,9.0
Malawi,2021W32,150.0
Malaysia,2021W32,1839.0
Maldives,2021W32,0.0
Mali,2021W32,0.0
Malta,2021W32,6.0
Marshall Islands,2021W32,0.0
Mauritania,2021W32,37.0
Mauritius,2021W32,1.0
Mexico,2021W32,3919.0
Micronesia,2021W32,0.0
Moldova,2021W32,25.0
Monaco,2021W32,0.0
Mongolia,2021W32,22.0
Montenegro,2021W32,7.0
Morocco,2021W32,678.0
Mozambique,2021W32,107.0
Namibia,2021W32,89.0
Nauru,2021W32,0.0
Nepal,2021W32,221.0
Netherlands,2021W32,39.0
New Zealand,2021W32,0.0
Nicaragua,2021W32,1.0
Niger,2021W32,0.0
Nigeria,2021W32,34.0
North Macedonia,2021W32,39.0
Norway,2021W32,4.0
Oman,2021W32,68.0
Pakistan,2021W32,541.0
Palau,2021W32,0.0
Panama,2021W32,53.0
Papua New Guinea,2021W32,0.0
Paraguay,2021W32,152.0
Peru,2021W32,467.0
Philippines,2021W32,1235.0
Poland,2021W32,14.0
Portugal,2021W32,92.0
Qatar,2021W32,0.0
Romania,2021W32,29.0
Russia,2021W32,5452.0
Rwanda,2021W32,68.0
Saint Kitts and Nevis,2021W32,0.0
Saint Lucia,2021W32,5.0
Saint Vincent and the Grenadines,2021W32,0.0
Samoa,2021W32,0.0
San Marino,2021W32,0.0
Sao Tome and Principe,2021W32,0.0
Saudi Arabia,2021W32,77.0
Senegal,2021W32,120.0
Serbia,2021W32,28.0
Seychelles,2021W32,0.0
Sierra Leone,2021W32,1.0
Singapore,2021W32,2.0
Slovakia,2021W32,3.0
Slovenia,2021W32,2.0
Solomon Islands,2021W32,0.0
Somalia,2021W32,31.0
South Africa,2021W32,2246.0
South Sudan,2021W32,0.0
Spain,2021W32,464.0
Sri Lanka,2021W32,919.0
Sudan,2021W32,28.0
Summer Olympics 2020,2021W32,0.0
Suriname,2021W32,18.0
Sweden,2021W32,1.0
Switzerland,2021W32,13.0
Syria,2021W32,16.0
Taiwan*,2021W32,15.0
Tajikistan,2021W32,1.0
Tanzania,2021W32,29.0
Thailand,2021W32,1277.0
Timor-Leste,2021W32,3.0
Togo,2021W32,8.0
Tonga,2021W32,0.0
Trinidad and Tobago,2021W32,44.0
Tunisia,2021W32,936.0
Turkey,2021W32,917.0
Tuvalu,2021W32,0.0
US,2021W32,4664.0
Uganda,2021W32,78.0
Ukraine,2021W32,290.0
United Arab Emirates,2021W32,26.0
United Kingdom,2021W32,650.0
Uruguay,2021W32,15.0
Uzbekistan,2021W32,47.0
Vanuatu,2021W32,0.0
Venezuela,2021W32,95.0
Vietnam,2021W32,2187.0
West Bank and Gaza,2021W32,12.0
Winter Olympics 2022,2021W32,0.0
Yemen,2021W32,17.0
Zambia,2021W32,47.0
Zimbabwe,2021W32,264.0
Afghanistan,2021W33,55.0
Albania,2021W33,14.0
Algeria,2021W33,218.0
Andorra,2021W33,0.0
Angola,2021W33,54.0
Antarctica,2021W33,0.0
Antigua and Barbuda,2021W33,0.0
Argentina,2021W33,1281.0
Armenia,2021W33,52.0
Austria,2021W33,14.0
Azerbaijan,2021W33,141.0
Bahamas,2021W33,19.0
Bahrain,2021W33,2.0
Bangladesh,2021W33,1155.0
Barbados,2021W33,0.0
Belarus,2021W33,77.0
Belgium,2021W33,33.0
Belize,2021W33,7.0
Benin,2021W33,6.0
Bhutan,2021W33,0.0
Bolivia,2021W33,144.0
Bosnia and Herzegovina,2021W33,21.0
Botswana,2021W33,108.0
Brazil,2021W33,5415.0
Brunei,2021W33,0.0
Bulgaria,2021W33,128.0
Burkina Faso,2021W33,1.0
Burma,2021W33,1158.0
Burundi,2021W33,0.0
Cabo Verde,2021W33,3.0
Cambodia,2021W33,112.0
Cameroon,2021W33,0.0
Central African Republic,2021W33,0.0
Chad,2021W33,0.0
Chile,2021W33,274.0
Colombia,2021W33,765.0
Comoros,2021W33,0.0
Congo (Brazzaville),2021W33,0.0
Congo (Kinshasa),2021W33,3.0
Costa Rica,2021W33,101.0
Cote d'Ivoire,2021W33,30.0
Croatia,2021W33,16.0
Cuba,2021W33,556.0
Cyprus,2021W33,22.0
Czechia,2021W33,11.0
Denmark,2021W33,5.0
Diamond Princess,2021W33,0.0
Djibouti,2021W33,1.0
Dominica,2021W33,0.0
Dominican Republic,2021W33,13.0
Ecuador,2021W33,131.0
Egypt,2021W33,48.0
El Salvador,2021W33,50.0
Equatorial Guinea,2021W33,0.0
Eritrea,2021W33,0.0
Estonia,2021W33,2.0
Eswatini,2021W33,67.0
Ethiopia,2021W33,82.0
Fiji,2021W33,65.0
Finland,2021W33,9.0
France,2021W33,563.0
Gabon,2021W33,0.0
Gambia,2021W33,34.0
Georgia,2021W33,352.0
Germany,2021W33,103.0
Ghana,2021W33,48.0
Greece,2021W33,145.0
Grenada,2021W33,0.0
Guatemala,2021W33,365.0
Guinea,2021W33,29.0
Guinea-Bissau,2021W33,9.0
Guyana,2021W33,18.0
Haiti,2021W33,1.0
Holy See,2021W33,0.0
Honduras,2021W33,221.0
Hungary,2021W33,8.0
Iceland,2021W33,0.0
India,2021W33,3142.0
Indonesia,2021W33,8976.0
Iran,2021W33,4146.0
Iraq,2021W33,504.0
Ireland,2021W33,15.0
Israel,2021W33,153.0
Italy,2021W33,315.0
Jamaica,2021W33,86.0
Japan,2021W33,212.0
Jordan,2021W33,70.0
Kazakhstan,2021W33,934.0
Kenya,2021W33,148.0
Kiribati,2021W33,0.0
"Korea, North",2021W33,0.0
"Korea, South",2021W33,59.0
Kosovo,2021W33,35.0
Kuwait,2021W33,17.0
Kyrgyzstan,2021W33,39.0
Laos,2021W33,2.0
Latvia,2021W33,7.0
